1.111111111111111049e-01,0.000000000000000000e+00,5.555555555555555802e-01,2.222222222222222099e-01,1.111111111111111049e-01
1.818181818181818232e-01,3.636363636363636465e-01,2.727272727272727071e-01,9.090909090909091161e-02,9.090909090909091161e-02
4.166666666666666435e-02,3.750000000000000000e-01,2.916666666666666852e-01,2.083333333333333426e-01,8.333333333333332871e-02
6.250000000000000000e-02,1.875000000000000000e-01,2.500000000000000000e-01,3.125000000000000000e-01,1.875000000000000000e-01
2.222222222222222099e-01,2.222222222222222099e-01,1.111111111111111049e-01,2.222222222222222099e-01,2.222222222222222099e-01
